date,retailerCountry,orderMethodType,retailerType,productLine,productType,productId,revenue,quantity,grossMargin
2017-07-24,United States,Web,Warehouse Store,Outdoor Protection,First Aid,1120,13387.5,765,0.19771429
2015-12-11,United States,Special,Warehouse Store,Outdoor Protection,First Aid,1120,6051.5,266,0.38285714
2015-10-21,United States,Web,Warehouse Store,Outdoor Protection,First Aid,1120,6279,276,0.38285714
2015-11-23,United States,Telephone,Warehouse Store,Outdoor Protection,First Aid,1120,9464,416,0.38285714
2016-10-11,United States,Web,Warehouse Store,Outdoor Protection,First Aid,1120,13898.5,722,0.27064935
2017-03-14,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1078,80497.43,10151,0.48423707
2015-06-25,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1130,17573.41,2839,0.5266559
2015-05-02,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1130,45527.45,7355,0.5266559
2016-05-03,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1130,19756.56,3156,0.53194888
2016-04-15,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1130,50549.5,8075,0.53194888
2017-04-14,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1130,93655.86,14961,0.51916933
2015-11-20,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1130,21720.71,3509,0.5266559
2015-12-15,United States,Telephone,Warehouse Store,Golf Equipment,Woods,1064,77966.54,61,0.48311609
2015-12-24,United States,Web,Warehouse Store,Golf Equipment,Woods,1064,79244.68,62,0.48311609
2016-06-16,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1095,3494.05,67,0.44870566
2016-10-04,United States,Web,Warehouse Store,Personal Accessories,Binoculars,1109,46310,842,0.08672727
2017-02-20,United States,Web,Warehouse Store,Camping Equipment,Packs,1086,13988.52,182,0.31693989
2016-04-10,United States,Web,Warehouse Store,Camping Equipment,Packs,1086,86163.6,1180,0.2810189
2015-10-04,United States,Telephone,Warehouse Store,Camping Equipment,Packs,1086,37786.75,523,0.2733564
2015-10-17,United States,Web,Warehouse Store,Camping Equipment,Packs,1086,40604.5,562,0.2733564
2015-05-22,United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,1092,32302.36,1228,0.36791491
2015-04-23,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1092,12203.1,455,0.37844892
2016-04-02,United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,1092,17459.82,651,0.37844892
2016-05-12,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1092,43966.44,1673,0.36567732
2017-05-17,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1092,65152.08,2460,0.37057727
2015-08-14,United States,Mail,Warehouse Store,Camping Equipment,Lanterns,1092,2490.67,91,0.45999269
2015-07-08,United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,1092,10537.45,385,0.45999269
2015-08-20,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1092,5200.3,190,0.45999269
2015-05-04,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1080,13576.2,17,0.38642625
2016-05-04,United States,Web,Warehouse Store,Camping Equipment,Tents,1080,45046.53,57,0.37997444
2016-08-07,United States,Web,Warehouse Store,Camping Equipment,Tents,1080,24956.4,30,0.41097274
2016-08-20,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1080,9150.68,11,0.41097274
2017-01-18,United States,Web,Warehouse Store,Personal Accessories,Eyewear,1103,23755.36,200,0.5042803
2016-06-03,United States,Web,Warehouse Store,Personal Accessories,Eyewear,1103,2765.75,23,0.51035343
2016-08-08,United States,Telephone,Warehouse Store,Personal Accessories,Eyewear,1103,2331.3,19,0.5201304
2016-09-05,United States,Web,Warehouse Store,Personal Accessories,Eyewear,1103,35087.57,301,0.49489577
2015-12-17,United States,Sales visit,Warehouse Store,Camping Equipment,Packs,1087,27411.48,102,0.37984669
2015-11-05,United States,Special,Warehouse Store,Camping Equipment,Packs,1087,177829.92,633,0.4489438
2015-10-18,United States,Telephone,Warehouse Store,Camping Equipment,Packs,1087,134963.23,477,0.45976271
2015-11-03,United States,Web,Warehouse Store,Camping Equipment,Packs,1087,84961.12,303,0.44605297
2016-12-22,United States,Web,Warehouse Store,Camping Equipment,Packs,1087,249057.2,917,0.38637703
2015-02-14,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1003,603311.94,1102,0.28293788
2015-04-09,United States,Web,Warehouse Store,Camping Equipment,Tents,1003,149459.31,273,0.28293788
2015-05-10,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1003,434143.71,793,0.28293788
2016-06-14,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1003,245111.9,443,0.2904934
2016-05-05,United States,Web,Warehouse Store,Camping Equipment,Tents,1003,453152.7,819,0.2904934
2017-06-19,United States,Web,Warehouse Store,Camping Equipment,Tents,1003,594244.2,1074,0.2904934
2015-08-05,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1003,280304.64,512,0.28293788
2015-07-23,United States,Mail,Warehouse Store,Camping Equipment,Tents,1003,67338.81,123,0.28293788
2015-07-20,United States,Web,Warehouse Store,Camping Equipment,Tents,1003,140699.79,257,0.28293788
2016-09-01,United States,Web,Warehouse Store,Camping Equipment,Tents,1003,226853,410,0.2904934
2016-07-26,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1003,187015.4,338,0.2904934
2017-09-12,United States,Web,Warehouse Store,Camping Equipment,Tents,1003,614716.3,1111,0.2904934
2015-11-15,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1003,346001.04,632,0.28293788
2015-11-15,United States,Special,Warehouse Store,Camping Equipment,Tents,1003,371184.66,678,0.28293788
2015-11-12,United States,Web,Warehouse Store,Camping Equipment,Tents,1003,944385.75,1725,0.28293788
2015-12-05,United States,Sales visit,Warehouse Store,Camping Equipment,Tents,1003,192709.44,352,0.28293788
2016-12-08,United States,Web,Warehouse Store,Camping Equipment,Tents,1003,1335112.9,2413,0.2904934
2015-01-19,United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,1119,27915.18,4906,0.51493918
2016-01-22,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1119,2628,438,0.54
2016-02-21,United States,Special,Warehouse Store,Outdoor Protection,Sunscreen,1119,2640,440,0.54
2016-02-25,United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,1119,3342,557,0.54
2017-03-25,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1119,15750,2625,0.54
2016-04-01,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1119,1260,210,0.54
2017-04-15,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1119,11340,1890,0.54
2016-09-09,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1119,4680,780,0.54
2017-08-20,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1119,5430,905,0.54
2015-12-17,United States,Special,Warehouse Store,Outdoor Protection,Sunscreen,1119,9864.36,1749,0.5106383
2015-12-01,United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,1119,14398.92,2553,0.5106383
2015-10-21,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1119,10840.08,1922,0.5106383
2016-12-23,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1119,3126,521,0.54
2015-04-09,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1007,13601.8,940,0.53351762
2015-04-17,United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,1007,32104.22,2254,0.52609034
2015-04-20,United States,Sales visit,Warehouse Store,Camping Equipment,Lanterns,1007,3067.64,212,0.53351762
2016-05-26,United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,1007,24386.13,1693,0.53138321
2016-05-21,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1007,61276.51,4287,0.5277595
2017-06-22,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1007,38026.12,2638,0.53172977
2016-10-12,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1007,10577.57,731,0.53351762
2016-07-08,United States,Web,Warehouse Store,Personal Accessories,Knives,1035,65951.8,580,0.2964559
2015-10-23,United States,Web,Warehouse Store,Personal Accessories,Knives,1035,32177.86,286,0.28895209
2017-01-06,United States,Web,Warehouse Store,Camping Equipment,Packs,1088,143744.88,456,0.32325604
2016-05-10,United States,Web,Warehouse Store,Camping Equipment,Packs,1088,119269.38,402,0.28096667
2017-05-02,United States,Web,Warehouse Store,Camping Equipment,Packs,1088,389309.05,1235,0.32325604
2016-07-19,United States,Telephone,Warehouse Store,Camping Equipment,Packs,1088,113335.58,382,0.28096667
2016-08-25,United States,Web,Warehouse Store,Camping Equipment,Packs,1088,312414.57,1053,0.28096667
2015-11-19,United States,Telephone,Warehouse Store,Camping Equipment,Packs,1088,88895.55,255,0.38805542
2015-05-01,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1085,6366.4,368,0.52947977
2015-05-03,United States,Sales visit,Warehouse Store,Camping Equipment,Sleeping Bags,1085,3062.1,177,0.52947977
2015-05-24,United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,1085,12103.84,707,0.52453271
2016-06-07,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1085,38973.9,2265,0.50892136
2016-05-22,United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,1085,9584.2,554,0.51156069
2017-05-03,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1085,21555.8,1246,0.5
2015-06-13,United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,1082,182324.42,1321,0.3769019
2015-06-25,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1082,62799.1,455,0.3769019
2016-06-09,United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,1082,70860.92,508,0.38346835
2016-05-12,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1082,85507.37,613,0.38346835
2015-08-02,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1082,42140.21,287,0.41428863
2015-12-04,United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,1082,80741.7,585,0.3769019
2015-01-10,United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,1009,49176.28,1483,0.45597105
2015-03-09,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1009,19195.5,573,0.46149254
2016-01-16,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1009,23864.25,705,0.44638109
2017-03-21,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1009,65160.48,2706,0.37707641
2015-04-23,United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,1009,61598.88,2646,0.3556701
2015-05-18,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1009,23349.84,1003,0.3556701
2016-06-04,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1009,98966.64,2970,0.43761049
2016-04-09,United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,1009,7866,230,0.45204678
2017-04-23,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1009,60327.34,1735,0.46104204
2015-07-12,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1009,34485.31,1030,0.46118507
2015-08-10,United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,1009,16812.12,507,0.45597105
2015-07-03,United States,Mail,Warehouse Store,Camping Equipment,Lanterns,1009,7560.48,228,0.45597105
2016-08-24,United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,1009,21696.96,932,0.3556701
2016-09-08,United States,Web,Warehouse Store,Camping Equipment,Lanterns,1009,61249.68,2631,0.3556701
2015-04-14,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1001,28104.02,197,0.4742745
2015-06-03,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1001,77576.8,542,0.47600313
2016-06-09,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1001,59690.52,414,0.4798169
2016-05-22,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1001,120390.3,835,0.4798169
2017-05-13,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1001,102944.52,714,0.4798169
2015-07-21,United States,Mail,Warehouse Store,Camping Equipment,Cooking Gear,1001,13811.07,91,0.50583119
2015-08-14,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1001,112292.4,775,0.48237815
2015-09-20,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1001,95951.03,648,0.49349163
2016-08-25,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1001,58720.25,493,0.37031944
2016-09-06,United States,Sales visit,Warehouse Store,Camping Equipment,Cooking Gear,1001,66466.98,461,0.4798169
2016-06-19,United States,Web,Warehouse Store,Golf Equipment,Woods,1065,44994.56,52,0.51345229
2016-09-04,United States,Web,Warehouse Store,Personal Accessories,Navigation,1037,59100.26,173,0.48343188
2016-09-12,United States,Web,Warehouse Store,Personal Accessories,Watches,1045,4090.2,34,0.43857024
2015-06-14,United States,Telephone,Warehouse Store,Personal Accessories,Binoculars,1136,22842.12,284,0.50267313
2015-06-10,United States,Web,Warehouse Store,Personal Accessories,Binoculars,1136,9008.16,112,0.50267313
2016-04-05,United States,Telephone,Warehouse Store,Personal Accessories,Binoculars,1136,9184.64,113,0.50787402
2016-05-23,United States,Web,Warehouse Store,Personal Accessories,Binoculars,1136,16256,200,0.50787402
2017-05-18,United States,Web,Warehouse Store,Personal Accessories,Binoculars,1136,11785.6,145,0.50787402
2015-09-16,United States,Telephone,Warehouse Store,Personal Accessories,Binoculars,1136,15925.14,198,0.50267313
2015-07-15,United States,Web,Warehouse Store,Personal Accessories,Binoculars,1136,7882.14,98,0.50267313
2015-07-24,United States,Mail,Warehouse Store,Personal Accessories,Binoculars,1136,4021.5,50,0.50267313
2016-09-19,United States,Web,Warehouse Store,Personal Accessories,Binoculars,1136,12029.44,148,0.50787402
2016-07-26,United States,Sales visit,Warehouse Store,Personal Accessories,Binoculars,1136,8778.24,108,0.50787402
2016-08-11,United States,Telephone,Warehouse Store,Personal Accessories,Binoculars,1136,7884.16,97,0.50787402
2017-09-08,United States,Web,Warehouse Store,Personal Accessories,Binoculars,1136,47142.4,580,0.50787402
2015-11-13,United States,Web,Warehouse Store,Personal Accessories,Binoculars,1136,0,206,
2015-12-24,United States,Special,Warehouse Store,Personal Accessories,Binoculars,1136,0,450,
2015-10-12,United States,Telephone,Warehouse Store,Personal Accessories,Binoculars,1136,0,395,
2015-06-22,United States,Web,Warehouse Store,Personal Accessories,Navigation,1057,91750,367,0.0522
2015-06-15,United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,1006,98995.68,1008,0.33560737
2015-06-11,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1006,35748.44,364,0.33560737
2016-05-23,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1006,36726.2,370,0.3426355
2016-06-04,United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,1006,20149.78,203,0.3426355
2017-04-17,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1006,130129.86,1311,0.3426355
2016-09-17,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1006,66284.72,682,0.33455252
2016-09-06,United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,1006,574.64,11,0.0007657
2016-08-01,United States,Sales visit,Warehouse Store,Camping Equipment,Sleeping Bags,1006,66305.68,668,0.3426355
2017-07-24,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1006,177179.1,1785,0.3426355
2015-10-15,United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,1006,30739.73,313,0.33560737
2016-12-02,United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,1006,29976.52,302,0.3426355
2016-11-14,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1006,45461.08,458,0.3426355
2015-08-14,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1083,56823.13,533,0.48832192
2016-07-16,United States,Sales visit,Warehouse Store,Camping Equipment,Sleeping Bags,1083,47396.72,392,0.56537921
2016-07-12,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1083,15355.57,127,0.56537921
2017-08-01,United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,1083,84395.18,698,0.56992805
2015-11-26,United States,Sales visit,Warehouse Store,Camping Equipment,Sleeping Bags,1083,42229.39,353,0.5440107
2015-12-16,United States,Special,Warehouse Store,Camping Equipment,Sleeping Bags,1083,47373.48,396,0.5440107
2015-04-17,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1073,19075.7,1603,0.44369748
2015-05-03,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1073,9355.5,770,0.45514403
2015-05-23,United States,Sales visit,Warehouse Store,Camping Equipment,Cooking Gear,1073,4506.76,367,0.46091205
2016-04-15,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1073,17350.2,1428,0.34814815
2016-06-22,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1073,14786.55,1217,0.34814815
2017-05-06,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1073,51373.78,3601,0.43083573
2015-12-11,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1073,11067,930,0.44369748
2015-12-05,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1073,15554.79,1293,0.44970906
2015-10-02,United States,Special,Warehouse Store,Camping Equipment,Cooking Gear,1073,10864.7,913,0.44369748
2016-12-17,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1073,32370.97,2674,0.34576937
2015-02-04,United States,Telephone,Warehouse Store,Personal Accessories,Navigation,1128,96814.2,1068,0.37970215
2016-03-20,United States,Telephone,Warehouse Store,Personal Accessories,Navigation,1128,27852.48,304,0.42152368
2016-01-14,United States,Web,Warehouse Store,Personal Accessories,Navigation,1128,21897.18,239,0.42152368
2016-01-18,United States,Special,Warehouse Store,Personal Accessories,Navigation,1128,13834.62,151,0.42152368
2017-01-09,United States,Web,Warehouse Store,Personal Accessories,Navigation,1128,93452.4,1020,0.44335298
2016-09-26,United States,Web,Warehouse Store,Personal Accessories,Navigation,1128,47340.24,516,0.42230965
2015-11-15,United States,Web,Warehouse Store,Personal Accessories,Navigation,1128,12872.3,142,0.37970215
2015-08-10,United States,Mail,Warehouse Store,Camping Equipment,Cooking Gear,1077,17761.08,283,0.26099426
2015-07-21,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1077,73178.16,1166,0.26099426
2015-09-11,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1077,35271.12,562,0.26099426
2016-07-12,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1077,17506.68,276,0.26880025
2016-07-03,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1077,47445.64,748,0.26880025
2016-09-07,United States,Sales visit,Warehouse Store,Camping Equipment,Cooking Gear,1077,57277.29,903,0.26880025
2017-08-21,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1077,140687.74,2218,0.26880025
2015-12-05,United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,1077,68596.68,1093,0.26099426
2015-12-09,United States,Special,Warehouse Store,Camping Equipment,Cooking Gear,1077,48387.96,771,0.26099426
2015-10-24,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1077,49329.36,786,0.26099426
2016-11-20,United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,1077,113095.69,1783,0.26880025
2016-08-16,United States,Web,Warehouse Store,Personal Accessories,Watches,1043,44932,239,0.44478723
2017-06-12,United States,Web,Warehouse Store,Personal Accessories,Eyewear,1053,5475.45,211,0.16069364
2016-05-06,United States,Web,Warehouse Store,Camping Equipment,Packs,1089,65811.93,2193,0.50016661
2016-05-17,United States,Web,Warehouse Store,Golf Equipment,Putters,1068,41012.4,239,0.46503497
2015-12-07,United States,Web,Warehouse Store,Golf Equipment,Putters,1068,42107.92,248,0.45933212
2015-09-18,United States,Web,Warehouse Store,Personal Accessories,Watches,1044,82950,553,0.22666667
2016-05-19,United States,Web,Warehouse Store,Personal Accessories,Navigation,1110,30658.92,956,0.3763642
2015-02-21,United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,1117,55264.8,11690,0.62136658
2016-01-16,United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,1117,4550,910,0.642
2016-01-26,United States,Special,Warehouse Store,Outdoor Protection,Sunscreen,1117,2020,404,0.642
2016-02-19,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1117,4890,978,0.642
2017-02-25,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1117,15175.68,3072,0.63765182
2017-05-14,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1117,6387.42,1293,0.63765182
2016-07-02,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1117,4185,837,0.642
2016-08-16,United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,1117,2130,426,0.642
2016-11-16,United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,1117,8125,1625,0.642
2017-02-11,United States,Web,Warehouse Store,Outdoor Protection,First Aid,1122,2778,463,0.54
2017-06-25,United States,Web,Warehouse Store,Outdoor Protection,First Aid,1122,2970,495,0.54
2016-08-03,United States,Telephone,Warehouse Store,Outdoor Protection,First Aid,1122,708,118,0.54
2016-09-22,United States,Web,Warehouse Store,Outdoor Protection,First Aid,1122,246,41,0.54
2016-09-01,United States,Sales visit,Warehouse Store,Outdoor Protection,First Aid,1122,804,134,0.54
2015-11-05,United States,Web,Warehouse Store,Outdoor Protection,First Aid,1122,4241.64,717,0.53345404
2016-11-06,United States,Telephone,Warehouse Store,Outdoor Protection,First Aid,1122,684,114,0.54
2016-11-05,United States,Web,Warehouse Store,Outdoor Protection,First Aid,1122,1914,319,0.54
2015-12-14,United States,Web,Warehouse Store,Golf Equipment,Irons,1061,55990.56,67,0.44955007
2017-01-02,United States,Web,Warehouse Store,Personal Accessories,Eyewear,1034,33132,345,0.4825833
2016-09-25,United States,Web,Warehouse Store,Personal Accessories,Eyewear,1034,7051,67,0.52783577
2015-10-09,United States,Web,Warehouse Store,Personal Accessories,Watches,1042,30960,129,0.41433333
2016-07-18,United States,Sales visit,Warehouse Store,Personal Accessories,Knives,1036,17974.4,205,0.46395985
2016-08-17,United States,Web,Warehouse Store,Personal Accessories,Knives,1036,5936.2,67,0.46952596
2017-08-12,United States,Web,Warehouse Store,Personal Accessories,Knives,1036,33932.16,387,0.46395985
2016-11-15,United States,Web,Warehouse Store,Personal Accessories,Eyewear,1048,76153.35,2391,0.11930926
2017-03-23,United States,Web,Warehouse Store,Personal Accessories,Eyewear,1134,1779.6,12,0.5111261
2015-03-04,United States,Telephone,Warehouse Store,Personal Accessories,Knives,1126,38931.57,2448,0.28128663
2016-01-02,United States,Telephone,Warehouse Store,Personal Accessories,Knives,1126,13406.82,822,0.29920294
2016-02-16,United States,Web,Warehouse Store,Personal Accessories,Knives,1126,10307.92,632,0.29920294
2017-02-22,United States,Web,Warehouse Store,Personal Accessories,Knives,1126,27811.4,1710,0.29721985
2015-07-17,United States,Telephone,Warehouse Store,Personal Accessories,Knives,1126,17455.21,1093,0.28428303
2015-08-21,United States,Mail,Warehouse Store,Personal Accessories,Knives,1126,4455.63,279,0.28428303
2015-09-09,United States,Web,Warehouse Store,Personal Accessories,Knives,1126,8941.56,554,0.29182156
2016-09-15,United States,Telephone,Warehouse Store,Personal Accessories,Knives,1126,16172.28,1002,0.29182156
2016-08-23,United States,Sales visit,Warehouse Store,Personal Accessories,Knives,1126,17544.18,1087,0.29182156
2016-09-26,United States,Web,Warehouse Store,Personal Accessories,Knives,1126,24018.88,1504,0.28428303
2017-07-16,United States,Web,Warehouse Store,Personal Accessories,Knives,1126,38736,2400,0.29182156
2015-03-09,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1129,8142.18,1399,0.68041237
2015-02-15,United States,Telephone,Warehouse Store,Outdoor Protection,Insect Repellents,1129,52686.84,9305,0.67150621
2016-03-22,United States,Special,Warehouse Store,Outdoor Protection,Insect Repellents,1129,4068.96,692,0.68367347
2016-02-23,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1129,14154.84,2373,0.68817874
2016-03-26,United States,Telephone,Warehouse Store,Outdoor Protection,Insect Repellents,1129,13290,2215,0.69
2017-02-22,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1129,23454,3909,0.69
2015-06-05,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1129,8078.16,1388,0.68041237
2015-05-03,United States,Telephone,Warehouse Store,Outdoor Protection,Insect Repellents,1129,15239.28,2702,0.67021277
2015-06-12,United States,Sales visit,Warehouse Store,Outdoor Protection,Insect Repellents,1129,3569.16,607,0.68367347
2016-05-07,United States,Telephone,Warehouse Store,Outdoor Protection,Insect Repellents,1129,10057.56,1692,0.68708912
2016-05-10,United States,Sales visit,Warehouse Store,Outdoor Protection,Insect Repellents,1129,4680,780,0.69
2016-05-23,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1129,17033.88,2898,0.68355536
2017-06-24,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1129,17670,2945,0.69
2015-07-26,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1129,8671.8,1490,0.68041237
2016-07-03,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1129,1404,234,0.69
2017-08-08,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1129,9708,1618,0.69
2016-11-26,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1129,16408.32,2764,0.6866809
2016-10-14,United States,Telephone,Warehouse Store,Outdoor Protection,Insect Repellents,1129,3834,639,0.69
2015-06-02,United States,Telephone,Warehouse Store,Golf Equipment,Golf Accessories,1071,7421.04,36,0.61336955
2017-03-15,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1113,4567.6,760,0.69550749
2017-06-10,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1113,5799.65,965,0.69550749
2017-07-18,United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,1113,3822.36,636,0.69550749
2016-08-06,United States,Telephone,Warehouse Store,Personal Accessories,Eyewear,1105,14196,312,0.18813187
2016-07-26,United States,Web,Warehouse Store,Personal Accessories,Eyewear,1105,31349.5,689,0.18813187
2017-01-12,United States,Web,Warehouse Store,Personal Accessories,Binoculars,1107,24007.2,240,0.28831351
2015-10-17,United States,Web,Warehouse Store,Personal Accessories,Binoculars,1107,29888.94,302,0.28069112
2015-01-16,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1123,1210413.68,3479,0.28144401
2016-03-01,United States,Web,Warehouse Store,Camping Equipment,Tents,1123,568569.54,1617,0.28900518
2016-01-12,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1123,405769.48,1154,0.28900518
2017-01-23,United States,Web,Warehouse Store,Camping Equipment,Tents,1123,828066.78,2331,0.29625241
2015-05-20,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1123,457862.72,1316,0.28144401
2015-06-01,United States,Web,Warehouse Store,Camping Equipment,Tents,1123,183353.84,527,0.28144401
2016-05-10,United States,Web,Warehouse Store,Camping Equipment,Tents,1123,307021.26,852,0.30623697
2016-04-07,United States,Telephone,Warehouse Store,Camping Equipment,Tents,1123,191632.9,545,0.28900518
2016-04-18,United States,Sales visit,Warehouse Store,Camping Equipment,Tents,1123,88959.86,253,0.28900518
2017-05-01,United States,Web,Warehouse Store,Camping Equipment,Tents,1123,850221.71,2353,0.30812164
2015-07-22,United States,Web,Warehouse Store,Camping Equipment,Tents,1123,364968.08,1049,0.28144401
